Unnamed: 0,title,rating,review_text,location,hotel,label,review_text_clean
6837,Alojamiento por Boda,5,"Me case el 31/08 alojaron a casi 100 personas que venian de fuera. Nos atendieron genial, todo lo que necesitamos nos lo daban, me dejaron guardar mis flores y ramos en la cámara...todo ayuda.  Además las habitaciones perfectas, camas comodisimas. Y los empleados de 10!",Granada_Province_of_Granada_Andalucia,Hotel_Don_Juan,1,"me case el 31 08 alojaron a casi 100 personas que venian de fuera. nos atendieron genial, todo lo que necesitamos nos lo daban, me dejaron guardar mis flores y ramos en la cámara...todo ayuda. además las habitaciones perfectas, camas comodisimas. y los empleados de 10!"
6838,HOTEL CON DOS CARAS,1,"Cuando ves las fotos en la página y el precio, te dan ganas de darle a reservar.....q mono y barato!!!error!!! No tienen nada que ver las fotos con la realidad, de hecho pedimos que nos cambiaran y nos dijeron que nuestra habitación era la “reformada”......no digo mas..el ruido, es otra historia! Hasta caer las pestañas se oían! El personal muy amable y con ganas de ayudar, pero donde no hay no se puede rascar!! ",Granada_Province_of_Granada_Andalucia,Hotel_Don_Juan,0,"cuando ves las fotos en la página y el precio, te dan ganas de darle a reservar.....q mono y barato!!!error!!! no tienen nada que ver las fotos con la realidad, de hecho pedimos que nos cambiaran y nos dijeron que nuestra habitación era la reformada ......no digo mas..el ruido, es otra historia! hasta caer las pestañas se oían! el personal muy amable y con ganas de ayudar, pero donde no hay no se puede rascar!!"
6839,Básico y barato,3,"Lo mejor el precio.  Habitación limpia y suficiente para un par de dias  Lo peor  No está céntrico El parking está lejos Desayuno buffet no merece la pena, muy baja calidad  Recomendaciones  Tiene parada de taxis cerca. La mejor forma de ir al centro por 6 euros, al mirar de San Nicolás por 8 o a la alhambra por 10. ",Granada_Province_of_Granada_Andalucia,Hotel_Don_Juan,3,"lo mejor el precio. habitación limpia y suficiente para un par de dias lo peor no está céntrico el parking está lejos desayuno buffet no merece la pena, muy baja calidad recomendaciones tiene parada de taxis cerca. la mejor forma de ir al centro por 6 euros, al mirar de san nicolás por 8 o a la alhambra por 10."
6840,Podría mejorar,3,"Nos hemos alojado dos dias en el Hotel Don Juan. Se encuentra a 15 minutos del centro caminando, el parking del hotel está a 5 min, el desayuno buffet bastante completo...  Deberían renovar los colchones, nos destrozaron la espalda y se escucha el ruido de la calle.",Granada_Province_of_Granada_Andalucia,Hotel_Don_Juan,3,"nos hemos alojado dos dias en el hotel don juan. se encuentra a 15 minutos del centro caminando, el parking del hotel está a 5 min, el desayuno buffet bastante completo... deberían renovar los colchones, nos destrozaron la espalda y se escucha el ruido de la calle."
6841,No recomendable,1,"Hicimos reserva para 4 y nos dieron habitación para 3. Nos quejamos y nos dieron otras opciones de habitaciones pero en ninguna cabía otra cama adicional así que dormimos como pudimos.  Al levantar la taza del váter olía fatal.  Colchas sucias que pedimos que nos cambiaran. Polvo en la estancia.  Nos picaron bichos a todos.  Respecto al desayuno decir que si llegas dentro de la última hora ya no reponen.  Muy escaso y servicio poco disponible.  Lo único positivo camas cómodas.   Es un hotel económico,  la razón es la baja calidad.",Granada_Province_of_Granada_Andalucia,Hotel_Don_Juan,0,"hicimos reserva para 4 y nos dieron habitación para 3. nos quejamos y nos dieron otras opciones de habitaciones pero en ninguna cabía otra cama adicional así que dormimos como pudimos. al levantar la taza del váter olía fatal. colchas sucias que pedimos que nos cambiaran. polvo en la estancia. nos picaron bichos a todos. respecto al desayuno decir que si llegas dentro de la última hora ya no reponen. muy escaso y servicio poco disponible. lo único positivo camas cómodas. es un hotel económico, la razón es la baja calidad."
6842,0 estrellas!!!,1,"Le doy 0 estrellas! es una broma que tenga 4 estrellas, no se si las reparten por ahi como si fueran chucherias pero desde luego este hotel no las merece.  Ruidoso, sucio, malholiente, mala comida, trabajadores antipaticos y encima bastante caro!!  Todo esto en una calle llena de hoteles de la cual no tengo duda este es el peor de todos, pero no el mas barato. (he acudido a varios en viajes anteriores)  Busquen otro alojamiento, o se sentiran decepcionados como poco.",Granada_Province_of_Granada_Andalucia,Hotel_M_A_Princesa_Ana,0,"le doy 0 estrellas! es una broma que tenga 4 estrellas, no se si las reparten por ahi como si fueran chucherias pero desde luego este hotel no las merece. ruidoso, sucio, malholiente, mala comida, trabajadores antipaticos y encima bastante caro!! todo esto en una calle llena de hoteles de la cual no tengo duda este es el peor de todos, pero no el mas barato. he acudido a varios en viajes anteriores busquen otro alojamiento, o se sentiran decepcionados como poco."
6843,Buen hotel y personal muy amable,4,"Destacar sobre todo la amabilidad de todo el personal con el que tuve relacion, especialmente en la recepción que me ayudaron con un problema de enfermedad. El hotel cumplió mis expectativas, limpio, centrico y agradable. ",Granada_Province_of_Granada_Andalucia,Hotel_M_A_Princesa_Ana,1,"destacar sobre todo la amabilidad de todo el personal con el que tuve relacion, especialmente en la recepción que me ayudaron con un problema de enfermedad. el hotel cumplió mis expectativas, limpio, centrico y agradable."
6844,Vaya navidades me han dado!,1,"Mi experiencia ha sido lamentable la verdad, no hemos dormido muy bien en nuestras vacaciones de navidad por los sucesivos portazos y el ruido del ascensor. De una habitacion a otra se oye todo, una persona hablando a un volumen normal ya no te deja dormir por que parece que esta en tu propia habitacion. Cualquier cosa se oye muchisimo, como tirar de la cadena del WC que parece que corre una catarata detras de la pared, o las duchas, que cada vez que abrian un grifo se oia como las tuberias chillaban. De cara al exterior la insonorizacion tambien es muy mala, y dando a una gran avenida, siempre hay coches y motos aunque sea a altas horas de la madrugada. Todo en este hotel parece tener muchos muchos años, las toallas y las sabanas estaban roidas y gastadas y el colchon quizas…",Granada_Province_of_Granada_Andalucia,Hotel_M_A_Princesa_Ana,0,"mi experiencia ha sido lamentable la verdad, no hemos dormido muy bien en nuestras vacaciones de navidad por los sucesivos portazos y el ruido del ascensor. de una habitacion a otra se oye todo, una persona hablando a un volumen normal ya no te deja dormir por que parece que esta en tu propia habitacion. cualquier cosa se oye muchisimo, como tirar de la cadena del wc que parece que corre una catarata detras de la pared, o las duchas, que cada vez que abrian un grifo se oia como las tuberias chillaban. de cara al exterior la insonorizacion tambien es muy mala, y dando a una gran avenida, siempre hay coches y motos aunque sea a altas horas de la madrugada. todo en este hotel parece tener muchos muchos años, las toallas y las sabanas estaban roidas y gastadas y el colchon quizas"
6845,Todo mal,1,"Para empezar hay muy mala insonorizacion en las habitaciones, ruidos a todas horas, no pude dormir bien ni una sola noche. Ademas el colchon y las sabanas eran viejisimos con mal olor, bultos. En el baño hay un olor muy desagradable que nunca pude saber de donde venia. El desayuno es pauperrimo ademas que por la zona hay un monton de bares en los que se puede desayunar bien a buen precio y los camareros bastante desagradables e irrespetuosos. Tambien el aparcamiento es carisimo y muy dificil aparcar cuando literalmente a 50 mentros hay un aparcamiento mucho mas barato y mejor. Todo esto te lo cobran a precio de oro cuando el hotel en mi opinion no merece ni una sola estrella. Yo desde luego no voy a repetir, hay alojamientos mejores en la zona y mas baratos.",Granada_Province_of_Granada_Andalucia,Hotel_M_A_Princesa_Ana,0,"para empezar hay muy mala insonorizacion en las habitaciones, ruidos a todas horas, no pude dormir bien ni una sola noche. ademas el colchon y las sabanas eran viejisimos con mal olor, bultos. en el baño hay un olor muy desagradable que nunca pude saber de donde venia. el desayuno es pauperrimo ademas que por la zona hay un monton de bares en los que se puede desayunar bien a buen precio y los camareros bastante desagradables e irrespetuosos. tambien el aparcamiento es carisimo y muy dificil aparcar cuando literalmente a 50 mentros hay un aparcamiento mucho mas barato y mejor. todo esto te lo cobran a precio de oro cuando el hotel en mi opinion no merece ni una sola estrella. yo desde luego no voy a repetir, hay alojamientos mejores en la zona y mas baratos."
6846,Muy recomendable,4,"Mis padres se alojaron 5 días y destacaron el trato tan amable del personal y la comodidad de la habitación. Respecto al restaurante, aunque era un menú definido, si no podías comer algo te lo cambiaban sin problema. Personal super amable.",Granada_Province_of_Granada_Andalucia,Hotel_M_A_Princesa_Ana,1,"mis padres se alojaron 5 días y destacaron el trato tan amable del personal y la comodidad de la habitación. respecto al restaurante, aunque era un menú definido, si no podías comer algo te lo cambiaban sin problema. personal super amable."
6847,Viaje imserso ,1,"Acaban de estar mis padres en viaje de imserso y vienen muy desilusionados, sobre todo con el servicio de restaurante y comidas. La comida no la elegían, venían los camareros con un plato sin opción a más, le pusieron de postre una naranja, y a la pregunta de si podría ser un plátano la contestación del camarero que él no iba a ir a canaria. Muy desilusionado con el hotel. No recomiendo. ",Granada_Province_of_Granada_Andalucia,Hotel_M_A_Princesa_Ana,0,"acaban de estar mis padres en viaje de imserso y vienen muy desilusionados, sobre todo con el servicio de restaurante y comidas. la comida no la elegían, venían los camareros con un plato sin opción a más, le pusieron de postre una naranja, y a la pregunta de si podría ser un plátano la contestación del camarero que él no iba a ir a canaria. muy desilusionado con el hotel. no recomiendo."
6848,Decepcionante,2,"Lo bueno, la ubicación y el personal. Lo malo, todo lo demás.... Hotel súper anticuado, necesitaría reforma urgente. Para acceder al ascensor hay que subir unos escalones, con las maletas a cuestas. La bañera tenía un filo negro de moho que, francamente, no es de recibo. El cable del secador estaba roñoso. La bañera, clásica, bastante peligrosa al entrar y salir por su altura. Las colchas tenían unos lamparones que no veas. En fín, para 165€ noche que me ha costado la habitación me ha parecido una estafa",Granada_Province_of_Granada_Andalucia,Hotel_M_A_Princesa_Ana,0,"lo bueno, la ubicación y el personal. lo malo, todo lo demás.... hotel súper anticuado, necesitaría reforma urgente. para acceder al ascensor hay que subir unos escalones, con las maletas a cuestas. la bañera tenía un filo negro de moho que, francamente, no es de recibo. el cable del secador estaba roñoso. la bañera, clásica, bastante peligrosa al entrar y salir por su altura. las colchas tenían unos lamparones que no veas. en fín, para 165 noche que me ha costado la habitación me ha parecido una estafa"
